"id","issint","threat.MMR","threat.PHL","imp.MMR","imp.PHL","odaimp","potential.MMR","potential.PHL","threat.CHN","threat.CHN.3cat","treatment","treat_China","treat_MMR","treat_PHL","med_econ","med_secu","med_repu","med_effi","cancel_aid","cancel_aid_3cat","cancel_aid_2cat","fem","age","right","ide3","comply"
6479,"1","0","0","1","1",1,"1","1",1,"1",2,1,1,0,"4","3","3","5","2","1",0,0,67,0,"1",5
6482,"2","0","0","2","2",1,"1","2",1,"1",5,0,0,1,"4","4","4","3","2","1",0,0,49,1,"2",1
6484,"1","1","1","2","2",1,"1","1",0,"0",1,0,1,0,"3","4","4","3","3","1",0,1,54,0,"1",1
6485,"2","0","1","1","2",1,"2","1",1,"1",2,1,1,0,"4","4","4","3","2","1",0,0,68,1,"2",5
6488,"2","0","2","2","2",0,"1","1",0,"0",5,0,0,1,"1","1","3","3","9","3",1,0,61,0,"1",1
6490,"1","1","2","2","2",1,"2","2",1,"2",5,0,0,1,"3","3","3","3","6","2",1,0,46,1,"2",1
6491,"1","0","0","2","2",1,"0","1",1,"2",2,1,1,0,"3","3","4","3","4","2",1,0,47,0,"0",1
6492,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"5","4","5","3","2","1",0,0,58,0,"0",1
6493,"0","1","1","1","1",NA,"1","1",1,"1",3,1,0,1,"3","3","3","3","5","2",1,1,65,0,"1",5
6495,"2","1","1","0","0",1,"0","0",1,"1",3,1,0,1,"4","5","4","4","4","2",1,0,68,1,"2",2
6498,"1","0","0","1","1",1,"2","2",1,"1",1,0,1,0,"5","4","2","3","3","1",0,0,53,1,"2",1
6499,"2","0","0","1","2",1,"0","1",1,"2",1,0,1,0,"4","3","3","4","2","1",0,0,60,1,"2",1
6500,"1","1","1","2","2",0,"0","0",1,"2",2,1,1,0,"2","2","3","3","6","2",1,1,57,0,"0",1
6501,"0","0","0","0","0",0,"0","0",0,"0",2,1,1,0,"3","3","3","2","5","2",1,0,46,0,"1",5
6504,"0","0","1","1","1",1,"1","2",1,"1",3,1,0,1,"3","3","4","2","8","3",1,1,50,0,"1",1
6507,"0","0","0","1","1",1,"1","1",1,"1",2,1,1,0,"3","3","3","3","6","2",1,1,54,1,"2",1
6508,"0","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"4","3","4","3","4","2",1,1,53,1,"2",1
6510,"0","1","1","1","1",1,"1","1",0,"0",5,0,0,1,"3","3","3","3","5","2",1,1,38,0,"1",1
6513,"0","0","0","1","2",1,"0","1",1,"1",2,1,1,0,"2","2","4","2","4","2",1,1,37,1,"2",1
6515,"1","0","1","2","2",1,"1","1",1,"1",5,0,0,1,"3","4","2","1","9","3",1,0,56,0,"0",1
6516,"2","1","0","0","2",1,"0","1",1,"2",1,0,1,0,"4","3","2","3","8","3",1,0,57,1,"2",1
6520,"0","2","2","1","1",0,"1","1",1,"1",3,1,0,1,"2","2","2","2","9","3",1,1,45,0,"0",3
6522,"2","1","1","1","1",1,"2","2",1,"1",5,0,0,1,"4","4","3","2","2","1",0,0,69,1,"2",1
6523,"1","0","0","2","2",0,"2","2",1,"2",3,1,0,1,"3","3","3","3","9","3",1,0,31,0,"0",1
6524,"0","0","2","2","2",1,"1","2",1,"2",5,0,0,1,"4","4","3","3","2","1",0,1,29,0,"0",1
6525,"2","2","2","2","2",0,"2","2",1,"2",2,1,1,0,"3","3","3","3","9","3",1,0,43,1,"2",1
6526,"1","0","0","2","1",1,"2","2",1,"2",5,0,0,1,"4","4","3","3","3","1",0,0,66,0,"0",1
6527,"1","0","0","2","2",1,"1","1",1,"1",1,0,1,0,"4","4","3","5","4","2",1,0,40,1,"2",1
6532,"1","0","0","0","0",1,"0","0",1,"2",2,1,1,0,"3","3","4","3","6","2",1,1,55,1,"2",1
6534,"0","0","0","0","0",1,"0","1",1,"1",1,0,1,0,"4","4","4","3","3","1",0,1,27,0,"1",1
6536,"1","0","0","2","2",1,"2","2",1,"1",5,0,0,1,"4","4","4","3","3","1",0,1,46,0,"1",1
6539,"0","0","0","2","2",1,"1","2",1,"2",1,0,1,0,"3","3","3","3","4","2",1,0,46,0,"0",1
6540,"2","0","0","1","2",0,"2","2",1,"2",2,1,1,0,"3","3","3","3","6","2",1,0,49,1,"2",1
6541,"1","0","0","1","1",1,"0","0",1,"1",3,1,0,1,"3","3","3","3","4","2",1,0,58,1,"2",1
6542,"2","0","0","1","1",1,"1","1",1,"2",2,1,1,0,"3","3","3","3","5","2",1,0,44,0,"1",1
6543,"2","0","0","2","2",1,"1","2",1,"2",1,0,1,0,"4","4","3","3","3","1",0,0,41,0,"1",1
6544,"1","0","0","2","2",1,"1","1",1,"1",1,0,1,0,"4","4","4","3","5","2",1,0,32,1,"2",1
6546,"1","1","0","2","2",1,"0","1",1,"2",3,1,0,1,"3","3","5","3","3","1",0,0,50,0,"1",1
6548,"2","0","0","2","2",1,"2","2",1,"1",2,1,1,0,"5","4","4","3","2","1",0,0,48,0,"1",1
6549,"0","1","0","1","2",1,"1","1",1,"1",5,0,0,1,"3","3","3","4","6","2",1,0,49,1,"2",1
6550,"2","1","1","2","2",1,"2","2",1,"2",5,0,0,1,"3","3","3","3","5","2",1,0,52,1,"2",1
6551,"2","0","0","2","2",1,"1","1",1,"1",1,0,1,0,"4","4","2","3","5","2",1,0,45,1,"2",1
6553,"1","1","1","1","0",1,"1","1",1,"2",5,0,0,1,"4","3","3","3","6","2",1,0,65,0,"0",1
6554,"2","0","0","0","0",1,"2","1",1,"2",5,0,0,1,"5","5","5","4","1","1",0,0,51,0,"0",2
6558,"1","1","1","2","2",1,"2","2",1,"1",5,0,0,1,"4","4","3","3","2","1",0,0,47,0,"0",1
6564,"1","0","0","1","1",1,"1","1",1,"1",5,0,0,1,"3","4","4","3","5","2",1,0,47,1,"2",5
6567,"1","0","0","1","1",1,"1","1",0,"0",1,0,1,0,"4","4","4","3","3","1",0,0,43,0,"1",1
6568,"2","1","1","2","2",1,"2","1",1,"2",2,1,1,0,"5","4","4","3","1","1",0,0,47,1,"2",1
6569,"1","1","1","2","2",1,"2","2",1,"1",1,0,1,0,"4","3","3","2","6","2",1,1,52,0,"0",1
6570,"1","1","1","1","1",0,"0","0",1,"2",1,0,1,0,"3","3","3","3","7","3",1,0,49,1,"2",1
6571,"1","0","2","1","1",1,"2","2",1,"2",1,0,1,0,"4","3","3","3","2","1",0,0,47,1,"2",1
6572,"0","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"4","3","3","3","5","2",1,1,58,0,"1",1
6573,"2","0","0","0","0",1,"1","2",1,"1",3,1,0,1,"3","3","4","3","4","2",1,1,32,0,"0",1
6574,"1","1","0","1","2",0,"1","1",1,"1",2,1,1,0,"3","4","3","3","5","2",1,0,43,1,"2",1
6575,"1","0","1","2","1",1,"1","1",1,"2",3,1,0,1,"3","3","3","3","4","2",1,0,40,1,"2",1
6579,"2","1","1","2","2",1,"1","1",1,"2",5,0,0,1,"4","3","3","3","2","1",0,0,55,1,"2",1
6582,"1","0","0","1","1",1,"1","1",0,"0",3,1,0,1,"4","4","3","3","4","2",1,1,50,0,"1",1
6584,"2","1","0","0","0",1,"2","1",0,"0",5,0,0,1,"3","4","3","3","3","1",0,0,57,1,"2",1
6585,"1","0","0","0","2",0,"0","0",1,"2",2,1,1,0,"3","3","3","3","8","3",1,0,49,0,"1",1
6590,"0","1","1","2","1",1,"1","1",0,"0",2,1,1,0,"4","4","5","2","6","2",1,1,31,1,"2",4
6591,"0","1","1","1","1",1,"1","1",0,"0",5,0,0,1,"3","3","3","3","5","2",1,0,47,0,"1",1
6595,"2","0","0","2","2",1,"2","1",1,"2",2,1,1,0,"5",NA,"4",NA,"5","2",1,1,65,0,"0",1
6607,"1","0","0","2","2",0,"1","1",1,"1",3,1,0,1,"4","4","3","3","8","3",1,0,41,0,"1",1
6608,"1","2","1","1","1",1,"2","2",0,"0",3,1,0,1,"4","2","2","3","3","1",0,1,41,0,"0",1
6616,"2","1","1","2","2",1,"2","2",1,"2",3,1,0,1,"5","5","3","3","1","1",0,0,65,1,"2",1
6617,"1","1","1","2","2",1,"2","2",1,"2",3,1,0,1,"4","4","3","3","3","1",0,0,43,1,"2",1
6620,"1","0","0","0","1",1,"0","1",0,"0",1,0,1,0,"3","4","3","2","5","2",1,1,35,0,"1",1
6621,"2","0","2","1","1",0,"0","0",1,"1",3,1,0,1,"4","4","3","2","9","3",1,1,57,0,"0",1
6622,"0","1","1","1","1",1,"1","1",0,"0",2,1,1,0,"3","3","3","3","5","2",1,1,51,0,"1",1
6624,"2","0","0","0","1",1,"1","1",1,"1",3,1,0,1,"4","4","4","2","2","1",0,0,68,0,"0",1
6628,"1","0","1","2","2",1,"1","1",1,"2",3,1,0,1,"4","4","3","3","2","1",0,1,56,0,"0",1
6631,"1",NA,NA,NA,NA,1,"1","1",NA,NA,1,0,1,0,NA,NA,NA,NA,NA,"1",0,1,43,0,"1",1
6633,"0","0","1","0","0",0,"1","0",0,"0",1,0,1,0,"1","3","3","4","5","2",1,0,29,1,"2",5
6635,"0","0","0","2","2",1,"1","1",1,"1",5,0,0,1,"3","3","4","2","3","1",0,1,52,0,"1",1
6636,"0","1","1","1","1",0,"1","1",0,"0",2,1,1,0,"2","3","3","3","6","2",1,1,51,NA,NA,2
6637,"1","1","1","1","1",1,"1","1",1,"1",5,0,0,1,"3","3","4","3","5","2",1,1,39,1,"2",1
6641,"2","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"4","4","3","3","4","2",1,1,63,0,"0",1
6644,"2","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"4","4","4","4","2","1",0,1,49,0,"1",1
6648,"1","0","0","2","2",1,"2","1",1,"2",1,0,1,0,"4","4","4","4","3","1",0,0,23,0,"1",1
6649,"0","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"4","3","3","3","5","2",1,1,33,1,"2",1
6651,"1","0","0","2","2",1,"1","2",1,"2",5,0,0,1,"5","3","3","4","3","1",0,0,21,0,"0",1
6652,"2","0","0","1","1",1,"2","2",1,"2",2,1,1,0,"4","5","4","3","2","1",0,0,60,1,"2",1
6653,"2","0","1","0","0",NA,"0","0",0,"0",3,1,0,1,NA,NA,NA,NA,NA,NA,NA,1,35,0,"1",1
6657,"2","1","2","2","2",1,"2","2",1,"2",2,1,1,0,"3","4","3","3","4","2",1,1,47,1,"2",1
6658,"1","1","1","1","1",1,"1","1",1,"1",1,0,1,0,"3","2","3","3","2","1",0,1,64,1,"2",1
6659,"2","0","0","2","2",1,"1","1",1,"2",5,0,0,1,"4","3","4",NA,"4","2",1,1,55,1,"2",1
6661,"1","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"3","4","4","4","4","2",1,1,38,1,"2",1
6663,"1","0","0","0","1",0,"1","2",1,"1",2,1,1,0,"3","3","3","3","7","3",1,0,37,1,"2",1
6665,"1","0","0","2","2",1,"2","1",1,"2",2,1,1,0,"4","5","3","3","6","2",1,0,60,1,"2",1
6666,"1","1","0","1","1",1,"1","1",1,"1",2,1,1,0,"4","4","4","3","3","1",0,1,47,1,"2",1
6668,"0","0","0","1","2",1,"0","2",1,"1",5,0,0,1,"2","3","3","2","7","3",1,1,21,0,"0",1
6669,"1","1","1","2","2",1,"2","2",1,"2",3,1,0,1,"3","3","3","4","5","2",1,0,65,0,"0",1
6670,"0","0","0","1","1",1,"0","0",0,"0",3,1,0,1,"3","3","4","4","5","2",1,1,67,0,"1",1
6679,"1","0","0","1","2",1,"0","0",1,"2",5,0,0,1,"3","3","3","3","4","2",1,1,44,1,"2",1
6680,"1","2","0","2","2",1,"2","1",0,"0",1,0,1,0,"1","3","4","4","6","2",1,1,28,1,"2",1
6684,"2","0","0","2","2",0,"1","2",1,"2",2,1,1,0,"3","4","3","2","6","2",1,1,45,1,"2",1
6686,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,63,NA,NA,1
6687,"1","1","0","1","1",1,"1","1",0,"0",5,0,0,1,"3","3","3","3","6","2",1,0,64,0,"1",1
6692,"0","0","0","2","2",1,"0","1",1,"1",1,0,1,0,"3","4","3","4","7","3",1,1,43,0,"1",1
6693,"1","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"5","5","4","4","2","1",0,0,69,0,"0",1
6694,"2","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"5","5","3","3","2","1",0,0,39,0,"0",1
6697,"1","0","0","1","1",1,"2","1",1,"1",5,0,0,1,"4","3","2","3","4","2",1,1,44,0,"0",1
6702,"0","2","2","2","2",0,"1","1",1,"1",5,0,0,1,"3","3","2","2","7","3",1,1,61,1,"2",1
6705,"0","0","0","1","2",1,"0","2",1,"1",1,0,1,0,"3","3","4","3","5","2",1,1,51,0,"1",1
6706,"0","0","0","2","2",1,"2","2",0,"0",3,1,0,1,"4","3","3","3","3","1",0,1,38,1,"2",1
6709,"2","0","0","1","1",1,"1","1",1,"2",2,1,1,0,"3","3","3","3","4","2",1,1,68,1,"2",1
6712,"2","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"4","4","2","2","4","2",1,0,63,1,"2",1
6715,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,3,1,0,1,"3",NA,NA,NA,"1","1",0,1,28,0,"1",6
6717,"1","1","1","2","2",1,"1","1",1,"1",2,1,1,0,"4","4","4","2","6","2",1,0,39,1,"2",1
6721,"1","1","1","2","2",1,"1","1",1,"2",2,1,1,0,"4","4","4","4","3","1",0,1,63,1,"2",1
6735,"1","0","0","2","1",1,"1","1",1,"1",1,0,1,0,"4","4","4","3","6","2",1,1,36,0,"1",1
6737,"1","1","0","2","2",1,"2","0",1,"1",2,1,1,0,"3","3","2","3","4","2",1,1,42,1,"2",1
6742,"1","2","0","1","1",0,"1","1",1,"1",3,1,0,1,"3","2","2","2","4","2",1,0,24,0,"1",1
6743,"0","0","0","1","2",0,"1","2",1,"1",5,0,0,1,"5","5","5","3","2","1",0,0,33,0,"0",1
6750,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,37,NA,NA,1
6753,"1","2","2","2","2",1,"1","1",1,"2",1,0,1,0,"4","4","4","4","4","2",1,1,44,1,"2",1
6765,"0","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"3","3","4","2","4","2",1,1,53,0,"1",1
6772,"0","0","0","2","2",0,"1","1",0,"0",2,1,1,0,"3","3","3","3","5","2",1,1,42,0,"1",1
6775,"2","0","0","1","2",1,"1","2",1,"2",2,1,1,0,"4","4","3","3","3","1",0,0,66,1,"2",1
6776,"1","0","0","2","2",1,"1","2",1,"2",5,0,0,1,"4","4","3","2","6","2",1,1,63,1,"2",1
6778,"0","1","1","2","2",0,"0","0",1,"1",1,0,1,0,"3","3","3","3","8","3",1,0,39,0,"0",1
6782,NA,"0","0","2","2",NA,"2","2",1,"1",1,0,1,0,"3","3","3",NA,"5","2",1,1,62,NA,NA,1
6784,"2","1","1","1","1",1,"1","2",1,"2",3,1,0,1,"4","4","3","3","4","2",1,1,57,1,"2",1
6787,"2","1","2","2","2",1,"1","1",1,"2",3,1,0,1,"3","4","3","3","4","2",1,1,54,1,"2",1
6789,"0","1","1","1","1",0,"0","0",0,"0",3,1,0,1,"3","3","3","3","4","2",1,1,25,1,"2",4
6794,"2","2","2","0","0",1,"1","1",1,"1",2,1,1,0,"3","3","3","3","7","3",1,1,51,1,"2",1
6800,"0","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"2","4","2","5","3","1",0,1,36,1,"2",1
6802,"0","0","0","2","2",1,"1","1",0,"0",2,1,1,0,"3","2","4","2","7","3",1,1,52,0,"1",1
6811,"1","0","0","1","1",1,"2","1",0,"0",5,0,0,1,"3","3","4","3","3","1",0,1,27,0,"1",1
6813,"1","1","0","2","2",1,"2","2",1,"1",5,0,0,1,"4","4","4","3","4","2",1,0,67,0,"1",1
6815,"1","1","1","1","2",1,"2","2",1,"1",1,0,1,0,"4","4","4","3",NA,"1",0,1,67,1,"2",1
6819,"0","1","1","1","1",NA,"1","1",1,"1",5,0,0,1,"3","3","3","3","4","2",1,1,54,NA,NA,1
6827,"1","1","1","1","1",1,"0","0",0,"0",5,0,0,1,"3","3","3","3","5","2",1,0,39,1,"2",1
6828,"1","0","0","2","2",1,"2","1",1,"2",3,1,0,1,"4","4","3","3","4","2",1,1,28,0,"1",1
6829,"2","1","0","2","2",1,"0","1",1,"2",2,1,1,0,"3","3","2","5","8","3",1,0,69,1,"2",1
6830,"1","0","0","2","2",1,"2","2",0,"0",1,0,1,0,"4","4","4","2","2","1",0,1,64,1,"2",1
6833,"0","0","0","0","0",0,"1","1",0,"0",3,1,0,1,"3","3","3","3","9","3",1,1,68,0,"1",1
6840,"1","0","0","2","2",1,"1","2",1,"1",5,0,0,1,"4","4","3","3","3","1",0,0,27,1,"2",1
6848,"1","0","0","2","2",1,"2","2",1,"1",1,0,1,0,"3","4","3","3","2","1",0,1,69,1,"2",1
6851,"1","0","0","2","2",1,"1","1",1,"2",2,1,1,0,"3","4","4","3","6","2",1,0,37,1,"2",1
6852,"1","0","0","1","1",1,"2","2",1,"2",1,0,1,0,"4","4","4","3","3","1",0,1,54,0,"0",1
6853,"0","1","1","1","1",1,"0","0",1,"1",5,0,0,1,"3","3","4","4","5","2",1,1,46,0,"0",1
6859,"1","0","0","2","2",1,"2","2",0,"0",3,1,0,1,"4","4","4","3","3","1",0,1,37,0,"0",1
6864,"1","0","1","2","2",1,"1","1",0,"0",2,1,1,0,"3","3","3","3","5","2",1,1,49,1,"2",1
6866,"1","1","1","1","1",1,"0","1",1,"1",1,0,1,0,"4","4",NA,"3","4","2",1,1,69,0,"1",1
6869,"2","1","1","2","2",1,"1","2",0,"0",5,0,0,1,"4","4","3","3","3","1",0,1,46,1,"2",1
6870,"1","0","0","2","2",1,"0","0",1,"2",5,0,0,1,"3","3","3","3","6","2",1,0,37,1,"2",1
6874,"1","0","0","2","2",1,"2","2",1,"1",5,0,0,1,"4","4","4","3","5","2",1,1,51,1,"2",2
6875,"1","1","1","1","2",NA,"2","2",1,"2",1,0,1,0,"4",NA,NA,NA,"4","2",1,1,58,0,"1",1
6876,"1","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"4","4","4","3","4","2",1,1,64,0,"1",1
6886,"1","0","1","2","2",1,"2","2",1,"2",2,1,1,0,"3","3","4","4","2","1",0,1,63,0,"1",1
6889,"1","0","0","1","1",1,"0","1",1,"1",2,1,1,0,"3","2","3","3","4","2",1,1,43,0,"1",1
6890,"1","0","0","1","2",1,"1","2",1,"1",5,0,0,1,"3","3","2","4","3","1",0,1,23,0,"1",1
6891,"2","0","0","1","1",1,"2","2",1,"2",1,0,1,0,NA,"4","5","2","3","1",0,1,27,NA,NA,1
6892,"1","0","1","2","2",1,"2","2",1,"2",3,1,0,1,"4","5","5","2","2","1",0,0,54,0,"1",1
6895,"2","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"3","3","1","2","8","3",1,0,44,1,"2",1
6901,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,26,NA,NA,1
6912,"1","0","0","1","1",1,"2","2",1,"2",1,0,1,0,"4","4","3","4","4","2",1,1,67,1,"2",1
6913,"0","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"4","5","3","3","3","1",0,1,64,0,"0",1
6914,"1","2","2","2","2",1,"0","0",1,"2",5,0,0,1,"4","3","3","5","9","3",1,1,39,1,"2",5
6916,"0","2","2","2","2",1,"1","1",1,"2",1,0,1,0,"2","1","4","3","5","2",1,1,34,1,"2",1
6921,"1","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"3","4","4","3","4","2",1,1,25,0,"1",1
6922,NA,"0","1","1","2",1,"0","0",1,"1",2,1,1,0,NA,"3",NA,NA,NA,NA,NA,0,53,1,"2",5
6927,"1","1","1","1","1",1,"0","0",1,"1",3,1,0,1,"4","4","4","4","5","2",1,1,36,0,"1",1
6937,"1","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"4",NA,NA,NA,NA,NA,NA,1,60,NA,NA,1
6942,"1","0","0","1","1",1,"0","0",1,"1",3,1,0,1,"3","3","4","3","5","2",1,1,53,0,"1",1
6946,"1","1","1","1","1",1,"1","1",1,"2",3,1,0,1,"3","4","3","3","5","2",1,1,61,0,"0",5
6947,"1","1","1","2","2",1,"1","2",1,"2",3,1,0,1,"3","3","3","3","4","2",1,1,66,0,"0",1
6951,"0","0","0","2","2",1,"1","1",0,"0",3,1,0,1,"4","4","3","2","4","2",1,1,22,0,"1",1
6958,"0","1","1","1","1",1,"1","1",0,"0",1,0,1,0,"3","3","3","3","5","2",1,1,35,0,"0",1
6961,"1","1","2","1","1",0,"0","0",1,"2",1,0,1,0,"2","3","2","3","7","3",1,1,60,0,"1",1
6967,"1","0","0","2","2",1,"1","1",1,"2",3,1,0,1,"3","3","2","3","4","2",1,0,41,0,"1",1
6970,"1","2","2","2","2",1,"1","1",1,"2",5,0,0,1,"5","4","4","2","6","2",1,1,64,0,"1",2
6972,"0",NA,NA,NA,NA,0,"1","1",NA,NA,2,1,1,0,"3","3","3","3","5","2",1,0,46,NA,NA,1
6987,"2","0","0","2","2",0,"2","2",1,"2",2,1,1,0,"3","4","4","4","6","2",1,1,39,0,"1",1
6988,"0","0","0","0","0",0,"1","1",0,"0",1,0,1,0,"3","3","3","3","5","2",1,0,35,NA,NA,5
6991,"1","0","0","2","2",1,"0","1",1,"2",2,1,1,0,"4","4","3","3","3","1",0,1,61,0,"0",1
6998,"1","0","0","2","2",1,"1","1",0,"0",5,0,0,1,"3","3","4","3","3","1",0,0,38,0,"0",1
7001,"1","0","0","2","2",1,"1","1",0,"0",5,0,0,1,"4","4","3","3","6","2",1,1,67,1,"2",1
7017,"1","0","0","1","1",1,"1","1",1,"2",2,1,1,0,"3","3","4","3","4","2",1,1,39,0,"1",1
7021,"1","0","0","2","2",1,"1","1",1,"2",1,0,1,0,"3","3","3","3","4","2",1,1,65,0,"0",1
7025,"1","0","1","1","2",1,"2","1",1,"1",3,1,0,1,"3","3","3","3",NA,"2",1,1,69,0,"0",1
7028,"2","1","1","1","2",1,"0","2",1,"1",5,0,0,1,"4","1","1","4","1","1",0,1,36,0,"1",5
7030,"1","0","0","1","1",1,"0","0",0,"0",2,1,1,0,"3","3","3","3",NA,"2",1,1,60,0,"1",1
7032,"1","1","1","2","2",0,"1","1",1,"2",1,0,1,0,"2","2","2","2","9","3",1,0,34,0,"1",1
7041,"1","0","2","1","0",0,"1","1",1,"2",1,0,1,0,"3","3","3","2","8","3",1,0,38,0,"0",1
7054,"0","0","0","0","1",0,"1","1",0,"0",3,1,0,1,"4","4","4","3",NA,"2",1,0,35,NA,NA,1
7058,"1","0","0","2","2",1,"1","1",1,"2",2,1,1,0,"4","4","3","3","3","1",0,1,68,0,"1",1
7061,"1","0","0","1","1",0,"1","1",1,"2",3,1,0,1,"4","4","4","3","3","1",0,1,66,0,"0",1
7064,"1","0","0","1","1",0,"0","2",1,"2",5,0,0,1,"5","4","2","5","2","1",0,0,66,0,"0",1
7071,"1","0","1","1","1",1,"1","1",1,"2",5,0,0,1,"4","3","3","3",NA,NA,NA,1,27,1,"2",6
7076,"1","1","1","1","1",1,"1","1",1,"1",2,1,1,0,NA,"1","3",NA,"4","2",1,1,36,1,"2",1
7077,"1","1","1","1","1",1,"1","1",1,"2",1,0,1,0,"3","3","4","3","3","1",0,1,30,0,"1",1
7079,"0","2","2","2","2",1,"2","2",1,"2",3,1,0,1,"3","3","3","3","5","2",1,0,32,1,"2",1
7093,"1","0","0","0","1",1,"0","1",1,"1",5,0,0,1,"4","4","4","4","6","2",1,1,32,0,"1",1
7103,"2","0","0","0","0",1,"1","0",1,"2",3,1,0,1,"4","4","4","3","3","1",0,1,57,0,"1",1
7105,"0","0","0","1","1",1,"0","1",1,"2",1,0,1,0,NA,"3",NA,NA,"6","2",1,1,49,0,"1",1
7111,"1","1","1","1","1",1,"1","1",1,"2",3,1,0,1,"4","4","4","3","4","2",1,0,54,0,"1",1
7114,"2","0","0","2","2",1,"1","1",0,"0",1,0,1,0,"3","3","2","2","6","2",1,1,63,0,"0",2
7131,"1","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"3","5","3","3","2","1",0,1,66,1,"2",1
7148,"1","0","0","1","1",1,"0","1",1,"1",5,0,0,1,"3","2","3","2","6","2",1,1,47,0,"0",1
7150,"1","0","0","1","1",1,"2","1",1,"2",3,1,0,1,"3","4","3","3","4","2",1,1,67,0,"0",1
7152,"0","0","0","1","1",0,"0","0",0,"0",1,0,1,0,"3","1","3","3","7","3",1,1,26,0,"1",1
7157,"1","0","0","2","1",0,"2","1",1,"1",1,0,1,0,"3","3","3","2","8","3",1,1,39,1,"2",1
7159,"0","1","1","1","1",0,"2","2",1,"2",3,1,0,1,"3","3","3","3","6","2",1,1,35,1,"2",1
7168,"1","1","0","1","1",1,"0","0",1,"1",2,1,1,0,"3","3","4","3","4","2",1,1,63,1,"2",2
7170,"2","0","0","2","2",1,"1","2",1,"2",5,0,0,1,"4","4","4","2","2","1",0,1,57,NA,NA,1
7173,"0","0","0","0","0",1,"1","1",0,"0",2,1,1,0,"3","3","3","3","3","1",0,1,46,0,"1",1
7182,"1","1","1","2","2",1,"1","1",0,"0",5,0,0,1,"5","4","4","4","2","1",0,1,41,0,"1",1
7192,"1","0","0","1","1",1,"0","0",1,"1",3,1,0,1,"3","3","3","3","5","2",1,0,38,0,"1",2
7209,"2","0","0","2","1",0,"2","0",1,"1",2,1,1,0,"5","5","2","3","2","1",0,1,66,1,"2",1
7210,"1","1","2","2","1",1,"2","2",1,"2",1,0,1,0,"4","4","4","4","2","1",0,1,65,0,"1",1
7211,"2","0","1","2","2",1,"1","0",0,"0",5,0,0,1,"4","3","5","3","2","1",0,0,22,0,"1",1
7215,"1","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"4","3","2","4","8","3",1,1,45,1,"2",1
7216,"2","0","0","2","2",1,"2","2",0,"0",3,1,0,1,"4","4","4","3","2","1",0,0,39,1,"2",1
7222,"0","0","0","1","2",0,"0","1",0,"0",1,0,1,0,"3","3","3","2","9","3",1,0,39,0,"0",1
7230,"2","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"4","3","3","3","5","2",1,1,32,NA,NA,1
7234,"1","0","0","2","2",1,"1","2",1,"2",5,0,0,1,"4",NA,NA,NA,"4","2",1,1,21,NA,NA,1
7236,"1","0","0","2","2",1,"2","2",0,"0",2,1,1,0,"4","4","3","3","4","2",1,1,55,0,"0",1
7245,"1","2","1","2","2",1,"1","0",0,"0",5,0,0,1,"4","4","4","2","4","2",1,1,38,0,"1",6
7247,"1","1","0","1","1",1,"0","0",1,"1",5,0,0,1,"3","3","3","3","4","2",1,1,27,0,"1",1
7254,"0","0","0","1","1",0,"1","1",0,"0",5,0,0,1,"3","3","3","3","5","2",1,0,31,0,"1",1
7259,"1","1","0","1","0",1,"1","1",1,"2",3,1,0,1,"4","4","3","3","2","1",0,0,37,1,"2",1
7260,"0","1","1","2","2",1,"0","1",0,"0",1,0,1,0,"3","3","4","4","3","1",0,1,27,0,"0",1
7262,"1","2","2","0","0",0,"2","2",1,"1",1,0,1,0,"3","1","1","3","8","3",1,0,33,0,"1",1
7263,"1","0","1","2","2",1,"1","1",1,"1",1,0,1,0,"4","4","4","3","6","2",1,1,33,0,"1",1
7267,"0","0","0","1","2",1,"1","1",1,"2",5,0,0,1,"3","3","4","2","4","2",1,0,34,1,"2",1
7280,"1","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"4","3","3","3","5","2",1,1,33,0,"1",1
